"_id","author_details","title","isbn","publisher","date_published","rating","bookshelf_id","bookshelf","read","series_details","pages","notes","list_price","anthology","location","read_start","read_end","format","signed","loaned_to","anthology_titles","description","genre","language","date_added","goodreads_book_id","last_goodreads_sync_date","last_update_date","book_uuid",
"425","Rucka, Greg|Brubaker, Ed|Lark, Michael|Gaudiano, Stefano","Gotham Central, Book Three: On the Freak Beat","9781401232320","Dc Comics","2011-10-25","0","1,","Default,","0","Gotham Central (3)|Gotham Central (Single issues)|Gotham Central (203\\|23-31)|Batman","224","","19.99","0","","","","Paperback","0","","","<strong>The cops of Gotham City have a new enemy...Batman!</strong><br><br>A brutal gang war rages in Gotham City. After a tragic mistake, the police feels that they can no longer trust Batman, so the Commissioner makes a fateful decision -- the Dark Knight is now a wanted man, and the famous Bat-Signal is removed from the roof of headquarters. But it couldn't have come at a worse time time, as the Major Crimes Unit has to face a super-villain they've never dealt with before, and good cop's life hangs in the balance.<br><br>As the events of the gang war take their toll on detectives Renee Montoya and Crispus Allen, the two partners set events in motion that will change their lives forever. To keep Gotham safe without Batman's help, Allen and Montoya will have to make some very powerful enemies...and face some hard truths about their darkest secrets.<br><br>The third volume of the multiple award-winning GOTHAM CENTRAL series, brought to you by acclaimed writers Greg Rucka and Ed Brubaker, and artist Michael Lark, Stefano Gaudiano and Jason Alexander. This volume collects GOTHAM CENTRAL #23-31.","Comics & Graphic Novels / Superheroes","English","2014-07-16 02:15:56","10856704","2014-09-27 05:31:56","2014-09-14 23:14:39","5704b3ffc864cf8556442f7735b8fff7",
"426","Rucka, Greg|Brubaker, Ed|Kano, |Gaudiano, Stefano","Gotham Central, Book Four: Corrigan","9781401231941","Dc Comics","2011-03-15","0","1,","Default,","0","Gotham Central (4)|Gotham Central (Single issues)|Gotham Central (204\\|32-40)","224","","19.99","0","","","","Paperback","0","","","<strong>Die Robin, die!</strong><br><br>A disturbing discovery - the citizens of Gotham are shocked to find the dead body of Robin lying in the streets. Now detectives of the GCPD must try to solve the mystery of his death while dealing with the obstuctive aid of the Boy Wonder's former associates, Batman and the Teen Titans.<br><br>From a jarring crime scene to cosmic chaos - as the Infinite Crisis looms, the most powerful being in the universe, the Spectre, is looking for a host. Will the new Spirit of Vengeance be once of Gotham City's Finest?<br><br>52 Pick-Up - Detective Renee Montoy's life beings to fall apart, as events that leads her to become the prominent protagonist of the hit DC series 52 beings here.<br><br>The final volume of the multiple award-winning GOTHAM CENTRAL series is brought to you by acclaimed writers Greg Rucka and Ed Brubaker, featuring art by Kano &amp; Stefano Gaudiano, with Steve Lieber. This volume collects GOTHAM CENTRAL ##32-40.","Fiction / Mystery & Detective / Police Procedural","English","2014-07-16 02:16:08","12908986","2014-09-27 05:32:02","2014-09-14 23:14:41","5e121c440ea3c608b885b0e11fc075aa",
"427","Tyler, Donald E.","Foreign Sperm: the Cause Of Sexually Transmitted Diseases, Cancers, Autoimmune Diseases, Alzheimers, Schizophrenia, and Kuru","9781884981098","Discovery Books","2004-01","0","1,","Default,","0","","170","","","0","","","","Hardcover","0","","","A medical education is not necessary to understand this book. Medical terms not suffieiently understandable in context are defined.","Medical / Infectious Diseases","English","2014-07-17 05:01:31","6090504","2014-09-27 05:32:07","2014-09-14 23:14:43","6d185e9f94a47a6de9579ac176c1f748",
"428","Foyle, Christopher","Foyle's Philavery","9780550103291","Chambers","2008-02-27","0","1,","Default,","0","","240","","15.95","0","","","","Hardcover","0","","","The word philavery was invented to describe this book: a collection of words chosen simply on the grounds of their aesthetic appeal. Some of these words appeal because of their aptness, some for their obscurity, some for their euphony, and some for their quirkiness. As a collection, they represent the fruits of a lifetime of reading and will delight all word lovers.","Reference / Word Lists","English","2014-07-19 04:43:48","2143737","2014-09-27 05:32:13","2014-09-14 23:14:45","edf1381acc9118a98592d76aff955e2d",
"429","Kennedy, Gerry|Churchill, Rob","Voynich Manuscript: the Mysterious Code That Has Defied Interpretation For Centuries, The","9781594771293","Inner Traditions","2006-08-28","0","1,","Default,","0","","328","","22.95","0","","","","Paperback","0","","","An examination of the many theories surrounding this enigmatic text, apparently written in code<br><br>&amp;#8226; Reveals the connections between this work and the Cathars, Roger Bacon, and John Dee <br><br>&amp;#8226; Explains the cryptanalysis methods used in attempts to break the code <br><br>&amp;#8226; Includes color images from the manuscript juxtaposed with other medieval writings <br><br>Since its discovery by Wilfrid Voynich in an Italian monastery in 1912, the Voynich Manuscript has baffled scholars and cryptanalysists with its unidentifiable script and bizarre illustrations. Written in an unknown language or an as yet undecipherable code, this medieval manuscript contains hundreds of illustrations of unknown plants, cosmological charts, and inexplicable scenes of naked &amp;#8220;nymphs&amp;#8221; bathing in a green liquid that some interpret as a symbolic depiction of human reproduction and the joining of the soul with the body. <br><br>Gerry Kennedy and Rob Churchill explore the mystery surrounding the Voynich Manuscript, examining the many existing theories about the possible authors of this work and the information it may contain. They trace the speculative history of the manuscript and reveal those who may be connected to it, including Roger Bacon, John Dee, and the Cathars. With the possibility that it may be a lost alchemical text or other esoteric work, this manuscript remains one of the most intriguing yet enigmatic documents ever to have come to light. <br><br>Gerry Kennedy is a freelance writer and has produced a number of BBC Radio 4 programs, including one on the Voynich Manuscript in 2001. Rob Churchill is a professional writer who has written scripts for many production companies, including the BBC and Thames Television. Both authors were consultants for the BBC/Mentorn Films documentary <em>The Voynich Mystery</em>. They live in London.","Body, Mind & Spirit / Occultism","English","2014-07-19 04:43:57","554786","2014-09-27 05:33:17","2014-09-14 23:14:48","74b3565eb7bc438b1712a6179a58ab65",
"430","Eugene E.; Horiuchi, Katsuaki Landy|Landy, Eugene E.|Landy, E.E.","Underground Dictionary, The","9780261100169","Kenkyusha Ltd.","1976","0","1,","Default,","0","","206","","","0","","","","Paperback","0","","","","","English","2014-07-19 04:45:22","8742692","2014-09-27 05:33:22","2014-09-14 23:14:50","9da6ff07b2975fe414cea147b89a55dd",
"431","Strugatsky, Arkady|Strugatsky, Boris|Bouis, Antonina W.|Boris, Strugatsky","Definitely Maybe","9781612192819","Melville House","2014-02-04","0","1,","Default,","0","Neversink","149","","15.0","0","","","","Paperback","0","","","<strong>In its first-ever unexpurgated edition, a sci-fi landmark that's a comic and suspenseful tour-de-force, and puts distraction in a whole new light: It's not you, it's the universe!</strong><br><br>Boris and Arkady Strugatsky were the greatest science fiction writers of the Soviet era: their books were intellectually provocative and riotously funny, full of boldly imagined scenarios and veiled—but clear—social criticism. Which may be why <em>Definitely Maybe</em> has never before been available in an uncensored edition, let alone in English. <br><br>It tells the story of astrophysicist Dmitri Malianov, who has sent his wife and son off to her mother’s house in Odessa so that he can work, free from distractions, on the project he’s sure will win him the Nobel Prize.<br><br>But he’d have an easier time making progress if he wasn’t being interrupted all the time: First, it’s the unexpected delivery of a crate of vodka and caviar. Then a beautiful young woman in an unnervingly short skirt shows up at his door. Then several of his friends—also scientists—drop by, saying they all felt they were on the verge of a major discovery when they got . . . distracted . . .<br>Is there an ominous force that doesn’t want knowledge to progress? Or could it be something more . . . natural?<br><br>In this nail-bitingly suspenseful book, the Strugatsky brothers bravely and brilliantly question authority: an authority that starts with crates of vodka, but has lightning bolts in store for humans who refuse to be cowed.","Literary Criticism / Russian & Former Soviet Union","English","2014-07-20 23:00:41","17262702","2014-09-27 05:33:54","2014-09-14 23:14:52","0ee41bc3d2d57c9303e668e44c3ccba3",
"432","Stephenson, Neal","Diamond Age, The","9780553380965","Spectra","2000-05-02","0","1,","Default,","0","Bantam Spectra Book","499","","16.0","0","","","","Paperback","0","","","The Diamond Age: Or, A Young Lady's Illustrated Primer is a postcyberpunk novel by Neal Stephenson. It is to some extent a science fiction coming-of-age story, focused on a young girl named Nell, and set in a future world in which nanotechnology affects all aspects of life. The novel deals with themes of education, social class, ethnicity, and the nature of artificial intelligence.","Fiction / Science Fiction / High Tech","English","2014-07-20 23:01:25","827","2014-09-27 05:34:04","2014-09-14 23:14:54","557e8d86f83c4de1adec8840638ad5f3",
"433","Toole, John Kennedy","Neon Bible, The","9780802132079","Grove Press","1994-01-12","0","1,","Default,","0","","162","","14.0","0","","","","Paperback","0","","","John Kennedy Toole, who won a posthumous Pulitzer Prize for his best-selling comic masterpiece <em>A Confederacy of Dunces</em>, wrote <em>The Neon Bible</em> for a literary contest at the age of sixteen. The manuscript languished in a drawer and became the subject of a legal battle among Toole's heirs. It was only in 1989, thirty-five years after it was written and twenty years after Toole's suicide at thirty-one, that this amazingly accomplished and evocative novel was freed for publication. <em>The Neon Bible</em> tells the story of David, a young boy growing up in a small Southern town in the 1940s. David's voice is perfectly calibrated, disarmingly funny, sad, shrewd, gathering force from page to page with an emotional directness that never lapses into sentimentality. Through it we share his awkward, painful, universally recognizable encounter with first love, we participate in boy evangelist Bobbie Lee Taylor's revival, we meet the pious, bigoted townspeople. From the opening lines of <em>The Neon Bible,</em> David is fully alive, naive yet sharply observant, drawing us into his world through the sure artistry of John Kennedy Toole.","Fiction / Literary","English","2014-07-20 23:01:49","54123","2014-09-27 05:34:10","2014-09-14 23:14:56","ddbd7c20e8935e373c2ce412d663e1ba",
"434","Takami, Koushun|Oniki, Yuji","Battle Royale","9781421527727","Viz Media, Llc","2009-11-17","0","1,","Default,","0","","608","","16.99","0","","","","Paperback","0","","","Battle Royale, a high-octane thriller about senseless youth violence, is one of Japan's best-selling and most controversial novels. As part of a ruthless program by the totalitarian government, ninth-grade students are taken to a small isolated island with a map, food, and various weapons. Forced to wear special collars that explode when they break a rule, they must fight each other for three days until only one ""winner"" remains. The elimination contest becomes the ultimate in must-see reality television. A Japanese pulp classic available in English for the first time, Battle Royale is a potent allegory of what it means to be young and survive in today's dog-eat-dog world. The first novel by small-town journalist Koushun Takami, it went on to become an even more notorious film by 70-year-old gangster director Kinji Fukusaku.","Fiction / Thrillers / General","English","2014-07-20 23:01:59","6786692","2014-09-27 05:34:17","2014-09-14 23:14:59","bd5910ce7f7de67597fdd74f2db17e4c",
"435","Gibson, William","Zero History","9780425240779","Berkley Trade","2011-08-02","0","1,","Default,","0","Blue Ant (3)","416","","16.0","0","","","","Paperback","0","","","<strong>The <em>New York Times</em> bestseller from ""one of our most vital novelists"". -<em>Newsday</em> </strong><br><br> Hollis Henry, former rock singer turned journalist, has very reluctantly agreed to work for the secretive Belgian finance genius Hubertus Bigend again- only to find herself entangled in a threatening mesh of postmodern marketing, corrupt American military contractors, and belated romance.<br><br>","Fiction / Political","English","2014-07-20 23:02:09","9712453","2014-09-27 05:34:25","2014-09-14 23:15:02","518385651ebd3e7c02e2fbf9084a69be",
"436","Brittania, Encyclopedia|(1771), Encyclopedia Brittania|Britannica, Encyclopedia","Eighteenth Century Chemistry As It Relates to Alchemy","1564593045","Kessinger Publishing, Llc","1992-12-01","0","1,","Default,","0","","184","","22.95","0","","","","Paperback","0","","","This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work.","Science / History","English","2014-07-20 23:02:54","1495888","2014-09-27 05:34:31","2014-09-14 23:15:05","fec7be5dcf216f61707f5a060835e21d",
"437","Carroll, Lewis|III, W.W. Bartley|Bartley, William Warren","Lewis Carroll’s Symbolic Logic","0517533634","Clarkson Potter","1977-03-23","0","1,","Default,","0","","514","","19.95","0","","","","Hardcover","0","","","New and updated ed. with manuscript discoveries and new solutions to problems.<br><br>Notes: ""Symbolic logic by Lewis Carroll, part I, elementary, 1896, sixth edition, part II, advanced, second edition, together with letters from Lewis Carroll to eminent nineteenth-century logicians and to his ""logical sister,"" and eight versions of the Barber-shop paradox."" <br> Includes bibliographical references and index.","Mathematics / Logic","English","2014-07-20 23:03:15","108012","2014-09-27 05:34:42","2014-09-14 23:15:08","c3ebd410dbcd28cfc85ead60c3c8f0bd",
"438","Wilson, Robin J.|Wilson, Robin","Lewis Carroll in Numberland: His Fantastical Mathematical Logical Life","9780393060270","W. W. Norton & Company","2008-11-17","0","1,","Default,","0","","208","","24.95","0","","","","Hardcover","0","","","Just when we thought we knew everything about Lewis Carroll, here comes a highly original biography that will appeal to Alice fans everywhere. Fascinated by the inner life of Charles Lutwidge Dodson, Robin Wilson, a Carroll scholar and a noted mathematics professor, has produced this revelatory book—filled with more than one hundred striking and often playful illustrations—that examines the many inspirations and sources for Carroll's fantastical writings, mathematical and otherwise. As Wilson demonstrates, Carroll—who published serious, if occasionally eccentric, works in the fields of geometry, logic, and algebra—made significant contributions to subjects as varied as voting patterns and the design of tennis tournaments, in the process creating imaginative recreational puzzles based on mathematical ideas. In the tradition of Sylvia Nasar's <em>A Beautiful Mind</em> and Andrew Hodges's <em>Alan Turing</em>, this is an engaging look at the incredible genius of one of mathematics' and literature's most enigmatic minds.","Science / Physics / Mathematical & Computational","English","2014-07-20 23:03:59","3673893","2014-09-27 05:34:48","2014-09-14 23:15:10","6b0a639d56aa957c677149c99f5551c1",
"439","Russell, Jeffrey Burton","Witchcraft in the Middle Ages","0801406978","Cornell Univ Pr","1972","0","1,","Default,","0","","394","","52.5","0","","","","Hardcover","0","","","All the known theories and incidents of witchcraft in Western Europe from the fifth to the fifteenth century are brilliantly set forth in this engaging and comprehensive history.Building on a foundation of newly discovered primary sources and recent secondary interpretations, Professor Russell first establishes the facts and then explains the phenomenon of witchcraft in terms of its social and religious environment, particularly in relation to medieval heresies. He treats European witchcraft as a product of Christianity, grounded in heresy more than in the magic and sorcery that have existed in other societies. Skillfully blending narration with analysis, he shows how social and religious changes nourished the spread of witchcraft until large portions of medieval Europe were in its grip—""from the most illiterate peasant to the most skilled philosopher or scientist.""A significant chapter in the history of ideas and their repression is illuminated by this book. Our growing fascination with the occult gives the author's affirmation that witchcraft arises at times and in areas afflicted with social tensions a special quality of immediacy.","Travel / Europe / General","English","2014-07-20 23:06:00","4962649","2014-09-27 05:34:53","2014-09-14 23:15:13","2985269e8b3dbefd2622c5db660a427f",
"440","Waite, Arthur Edward","Alchemists Through the Ages","9781564594570","Kessinger Publishing, Llc","1986-12-01","0","1,","Default,","0","","320","","30.95","0","","","","Hardcover","0","","","This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work.","Body, Mind & Spirit / Occultism","English","2014-07-20 23:07:41","3050954","2014-09-27 05:35:17","2014-09-14 23:15:15","03bf111dfd522f9c10b72f3bef5808df",
"441","Anonymous, |Carroll, Robert P.|Prickett, Stephen|Carroll, Robert|KJV, ","Holy Bible: Authorized King James Version with Apocrypha","9780192835253","Oxford University Press, USA","1998-10-22","0","1,2,","Default,to-read,","0","","1824","","18.95","0","","","","Paperback","0","","","The Bible is the most important book in the history of Western civilization, and also the most difficult to interpret. It has been the vehicle of continual conflict, with every interpretation reflecting passionately held views that have affected not merely religion, but politics, art, and even science.<br> This unique edition offers an exciting new approach to the most influential of all English biblical texts--the Authorized King James Version, complete with the Apocrypha. Its wide-ranging Introduction and the substantial notes to each book of the Bible guide the reader through the labyrinth of literary, textual, and theological issues, using the most up-to-date scholarship to demonstrate how and why the Bible has affected the literature, art and general culture of the English-speaking world.<br> The Bible: Authorized King James Version also includes the latest biblical research, evaluated and put into context as well as discussing centuries of critical opinion. A non-sectarian, historical approach makes it suitable for a wide range of readers. A Glossary of terms used in the Notes and six maps of the Holy Land further illuminate the meaning of this most culturally influential version of the Bible.","Religion / Christian Theology / General","English","2014-07-27 02:43:21","159713","2014-09-27 05:35:26","2014-09-14 23:15:18","6c8774d498348f2b849cc2c1a9224bb2",
"442","Bechdel, Alison","Are You My Mother?","9780618982509","Houghton Mifflin","2012-05-01","0","1,2,","Default,to-read,","0","","304","","22.0","0","","","","Hardcover","0","","","From the best-selling author of <em>Fun Home</em>, <em>Time </em>magazine’s No. 1 Book of the Year, a brilliantly told graphic memoir of Alison Bechdel becoming the artist her mother wanted to be.<br><br>Alison Bechdel’s <em>Fun Home</em> was a pop culture and literary phenomenon. Now, a second thrilling tale of filial sleuthery, this time about her mother: voracious reader, music lover, passionate amateur actor. Also a woman, unhappily married to a closeted gay man, whose artistic aspirations simmered under the surface of Bechdel's childhood . . . and who stopped touching or kissing her daughter good night, forever, when she was seven. Poignantly, hilariously, Bechdel embarks on a quest for answers concerning the mother-daughter gulf. It's a richly layered search that leads readers from the fascinating life and work of the iconic twentieth-century psychoanalyst Donald Winnicott, to one explosively illuminating Dr. Seuss illustration, to Bechdel’s own (serially monogamous) adult love life. And, finally, back to Mother—to a truce, fragile and real-time, that will move and astonish all adult children of gifted mothers.","Comics & Graphic Novels / Nonfiction","English","2014-07-27 02:44:52","11566956","2014-09-27 05:35:34","2014-09-14 23:15:23","71489d200d44a067523bc9de2d183798",
"443","Lévi-Strauss, Claude","The Savage Mind","9780226474847","University of Chicago Press","1968-09-15","0","1,2,","Default,to-read,","0","Nature of Human Society|The Nature of Human Society Series","310","","18.0","0","","","","Paperback","0","","","""Every word, like a sacred object, has its place. No <em>précis</em> is possible. This extraordinary book must be read.""—Edmund Carpenter, <em>New York Times Book Review </em><br><br>""No outline is possible; I can only say that reading this book is a most exciting intellectual exercise in which dialectic, wit, and imagination combine to stimulate and provoke at every page.""—Edmund Leach, <em>Man </em><br><br>""Lévi-Strauss's books are tough: very scholarly, very dense, very rapid in argument. But once you have mastered him, human history can never be the same, nor indeed can one's view of contemporary society. And his latest book, <em>The Savage Mind</em>, is his most comprehensive and certainly his most profound. Everyone interested in the history of ideas <em>must</em> read it; everyone interested in human institutions <em>should </em>read it.""—J. H. Plumb, <em>Saturday Review</em><br><br>""A constantly stimulating, informative and suggestive intellectual challenge.""—Geoffrey Gorer, <em>The Observer</em>, London<br>","Social Science / Anthropology / Cultural","English","2014-07-27 02:45:27","782026","2014-09-27 05:35:46","2014-09-14 23:15:27","f616003ce75cebf14717bae3034d7c8d",
"444","Yang, Gene Luen|Pien, Lark","Saints","9781596436893","First Second","2013-09-10","0","1,2,","Default,to-read,","0","Boxers & Saints (2)|Boxers & Saints","170","","15.99","0","","","","Paperback","0","","","China, 1898. An unwanted and unwelcome fourth daughter, Four-Girl isn't even given a proper name by her family when she's born. She finds friendship--and a name, Vibiana--in the most unlikely of places: Christianity. <br><br>But China is a dangerous place for Christians. The Boxer Rebellion is in full swing, and bands of young men roam the countryside, murdering Westerners and Chinese Christians alike. Torn between her nation and her Christian friends, Vibiana will have to decide where her true loyalties lie...and whether she is willing to die for her faith.","Juvenile Fiction / Religious / General","English","2014-07-27 02:45:48","17210471","2014-09-27 05:35:56","2014-09-14 23:15:30","2dde42128a277772b3300f961cbfc97a",
"445","Yang, Gene Luen|Pien, Lark","Boxers","9781596433595","First Second","2013-09-10","0","1,2,","Default,to-read,","0","Boxers & Saints (1)|Boxers & Saints","325","","18.99","0","","","","Paperback","0","","","China, 1898. Bands of foreign missionaries and soldiers roam the countryside, bullying and robbing Chinese peasants.<br><br>Little Bao has had enough. Harnessing the powers of ancient Chinese gods, he recruits an army of Boxers--commoners trained in kung fu--who fight to free China from ""foreign devils.""<br><br>Against all odds, this grass-roots rebellion is violently successful. But nothing is simple. Little Bao is fighting for the glory of China, but at what cost? So many are dying, including thousands of ""secondary devils""--Chinese citizens who have converted to Christianity.","Juvenile Fiction / Religious / General","English","2014-07-27 02:46:17","17210470","2014-09-27 05:36:04","2014-09-14 23:15:33","1279a872f5a3a8ffcc7ca49aa9f0f44b",
"446","Vaughan, Brian K.|Guerra, Pia|Sudžuka, Goran|Jr., José Marzán","Y: The Last Man, Vol. 9: Motherland","9781401213510","Vertigo","2007-05-09","0","1,2,","Default,to-read,","0","Y: The Last Man (9)|Y: The Last Man (49-54)","144","","14.99","0","","","","Paperback","0","","","<b>WINNER OF THREE EISNER AWARDS</b><p>Featured in THE NEW YORK TIMES and on NPR, Y: THE LAST MAN is the gripping saga of Yorick Brown, an unemployed and unmotivated slacker who discovers he is the only male left in the world after a plague of unknown origin instantly kills every mammal with a Y chromosome. Accompanied by his mischievous monkey, Ampersand, and the mysterious Agent 355, Yorick embarks on a transcontinental journey to find his long-lost girlfriend and discover why he is the last man on earth.</p><p>This volume of the critically acclaimed series features Yorick and Agent 355 preparing for their ultimate quest to reunite the last man with his lost love, while the person, people or thing behind the disaster that wiped out half of humanity is revealed! Collects issues #49-54 of Brian K. Vaughan and Pia Guerra's award-winning Vertigo series.</p>","Comics & Graphic Novels / Science Fiction","English","2014-07-27 02:47:11","156532","2014-09-27 05:36:13","2014-09-14 23:15:36","e2ebe617800fa8f53108e8a114874ef4",
"447","Vaughan, Brian K.|Guerra, Pia|Sudžuka, Goran|Jr., José Marzán","Y: The Last Man, Vol. 7: Paper Dolls","9781401210090","Vertigo","2006-05-01","0","1,2,","Default,to-read,","0","Y: The Last Man (7)|Y: The Last Man (37-42)","144","","14.99","0","","","","Paperback","0","","","The saga of Yorick Brown, the last man on Earth, continues in PAPER DOLLS, writer Brian K. Vaughan and artist Pia Guerra's award-winning VERTIGO series. In addition to catching up on the adventures of Yorick's monkey Ampersand (whose body holds the key to stopping the male-killing plague) and telling the origin of Agent 355, PAPER DOLLS chronicles Yorick and 355's search for Yorick's fiancee Beth in Australia -- a search that yields a large dose of unwanted publicity for the Last Man, and deadly consequences for those he cares for!","Fiction / General","English","2014-07-27 02:47:41","79426","2014-09-27 05:36:21","2014-09-14 23:15:39","27fb1b2e1512459c6ed320ac6dd34feb",
"448","Vaughan, Brian K.|Guerra, Pia|Sudžuka, Goran|Jr., José Marzán|Marzán, José","Y: The Last Man, Vol. 8: Kimono Dragons","9781401210106","Vertigo","2006-11-22","0","1,2,","Default,to-read,","0","Y: The Last Man (8)|Y: The Last Man (43-48)","144","","14.99","0","","","","Paperback","0","","","<b>WINNER OF THREE EISNER AWARDS</b><p>KIMONO DRAGONS brings the hunt for Ampersand—the monkey who could unlock the mystery of the male-killing plague— to its explosive climax, as the last man on Earth and his companions finally reach Japan and discover the truth behind Ampersand's abduction. Collects issues #43-48 of Brian K. Vaughan and Pia Guerra's award-winning Vertigo series.</p>","","English","2014-07-27 02:48:12","79422","2014-09-27 05:36:27","2014-09-14 23:15:43","17a96ce3d385c7674b16d81712ae4654",
"449","Sapir, Edward","Language: An Introduction to the Study of Speech","9780486437446","Dover Publications","2004-09-10","0","1,2,","Default,to-read,","0","Dover Language Guides","208","","9.95","0","","","","Paperback","0","","","An expert, accessible study, this book asks and answers fundamental questions about how language works, its regional variations, and its cultural and historical roles. The author relates linguistic issues to a broad spectrum of other areas, including the part played by language in the nature of thought and in artistic expression. No finer introduction to the subject exists, and this work's direct style and thought-provoking topics extend its appeal beyond the classroom.","Language Arts & Disciplines / Linguistics / General","English","2014-07-27 07:33:43","6434101","2014-09-27 05:36:36","2014-09-14 23:15:45","6b2e69f98b275ccf7bfe4b0dbac3bcc2",
"450","Summers, Montague|Lord, Michael","Witchcraft And Black Magic","9780883560259","Causway Books","1990-01-01","0","1,2,","Default,to-read,","0","","228","","","0","","","","Hardcover","0","","","2014 Reprint of 1946 Edition.  Full facsimile of the original edition, not reproduced with Optical Recognition Software.  Intriguing, thoroughly researched volume provides expert historical view of demonology and the occult, drawing information from the Bible, literary classics, personal memoirs, correspondence, and court records. Scholarly, yet highly readable study defines witchcraft, then proceeds to examine ceremonial practices, the casting of spells and conjuring, celebration of the Black Mass, and much more. A masterfully written work for anyone interested in supernatural phenomena, this book has been hailed by critic H. L. Mencken as ""learned, honest, and amusing."" Summers made a lifelong study of this terrible yet important subject, the black and baleful shadow in our midst.  He analyzes the historical traditions and present politics of this cult society, describing in detail its workings, its aims, its frantic proselytism, and its ends.","","English","2014-07-27 07:34:21","6652281","2014-09-27 05:36:42","2014-09-14 23:15:47","2eb794ff6f68eb90b1a014937852e235",
"451","Robbins, Rossell Hope|Robbins, Russell Hope","The Encyclopedia of Witchcraft & Demonology","9780517362457","Random House Value Publishing","1988-11-30","0","1,2,","Default,to-read,","0","","552","","8.99","0","","","","Hardcover","0","","","An historical and human compendium, from original sources in the world's great libraries, describing the witches' sabbat and pact, incubi and succubi, eyewitness reports of trials, werewolves, and vampires, sexual relations with the devil, demoniacal possessions and exorcism, poltergeists, barbarous tortures, and the theological and legal theories of the inquisition, witchcraft, and demonology.<br><br>Clarified by hundreds of illustrations, many reproduced for the first time in several centuries.","Religion / Demonology & Satanism","English","2014-07-27 07:35:47","793647","2014-09-27 05:36:55","2014-09-14 23:15:51","8c93791bf4aff7fbdae295a29bc53f7f",
"452","Targ, William|Zevin, Benjamin David","Bouillabaisse For Bibliophiles: a Treasury Of Bookish Lore, Wit & Wisdom, Tales, Poetry & Narratives & Certain Curious Studies Of Interest to Bookmen & Collectors","","World Publishing Co.","1955","0","1,","Default,","0","","506","","","0","","","","Hardcover","0","","","A collection of essays, book excerpts, and creative musings on the history of print publishing and book collecting. Includes works by the editor, Lawrence G. Blochman, Erasmus, Carolyn Wells, A. Edward Newton, Richard D. Altick, Vincent Starrett, and William Dana Orcutt. Targ describes this volume as a ""sequel"" to his earlier collection <em>Carrousel for Bibliophiles</em>.","","English","2014-07-27 07:37:26","0","0000-00-00","2014-09-14 23:16:34","5612542ed64a7e9a7cae72af131b88a9",
"453","Gaiman, Neil|Amano, Yoshitaka","Sandman: The Dream Hunters, The","9781563896293","DC Comics Vertigo","2000-06-01","0","1,2,","Default,to-read,","0","The Sandman (11)","126","","19.99","0","","","","Paperback","0","","","Neil Gaiman's first full-length, original Sandman graphic novel now available in trade paperback. Following in the tradition of Japanese folk tales, this story is illustrated by legendary Japanese artist Yoshitaka Amano, designer of Final Fantasy, who adds a new dimension to the character of Morpheus with his spectacular renderings. Formatted as a text piece with illustrations on each facing page, ""The Sandman: The Dream Hunters"" is a tale centered on ill-fated love and dream-eating monsters.","Comics & Graphic Novels / Science Fiction","English","2014-07-20 23:52:42","93321","2014-09-27 05:37:03","2014-09-14 23:16:38","239b9d2ecb80ea1603c3b0a69c8f3d4d",
"454","Ripley, George","Compound Of Alchemy","9781564590770","Kessinger Publishing, Llc","1992-01-01","0","1,","Default,","0","","112","","19.95","0","","","","Paperback","0","","","This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work.","Body, Mind & Spirit / Magick Studies","English","2014-07-28 03:01:29","0","0000-00-00","2014-09-14 23:16:40","e5c4b501465c4c9c952d1a7129dd1502",
"455","Tyler, Donald E.|Tyler, Donald E","American Paleolithic: Boat Building Eight Million Years Ago","9781884981081","Discovery Books","1999-11-16","0","1,2,","Default,to-read,","0","","152","","","0","","","","Hardcover","0","","","This first edition is limited to 1000 copies, each of which is numbered.  160 pages, 8""x 10"" glossy, hardback.  <P>  ABSTRACT<BR>  Paleolithic type artifacts were found in southeastern Oregon  on a hill overlooking a valley and basin that were covered by Pliocene  Lake Idaho.  Woodworking tools have been identified that probably were  used in making dugout canoes and primitive log rafts.  They would have  been useful only when Lake Idaho was full and reached the artifact  site.  The Lake was filled approximately 8.5 to 5.5 million years ago,  dried up for at least a million years, and then again was filled 4 to  2.5 million years ago.  Surfaces of artifacts show two widely  separated periods of time in which they were made and used.  Because  the artifacts apparently were made when the lake was full, the oldest  are approximately 8 million years old and the youngest are over 2.5  million years old.  Some types of tools are reported for the first  time. Photographs of 230 artifacts include 860 in black and white and  17 in color.","","English","2014-07-28 03:50:13","1255813","2014-09-27 05:37:19","2014-09-14 23:16:43","f7abf12d93b635c14df84e99b9fed492",
